City,Point of Interest,Review,Adventure & Outdoors,Spiritual,Nature & Retreat,Isolated or Hippie,Heritage,Travel & Learn,Social Tourism (Volunteer & Travel),Nightlife & Events,Shopping,Compound score
Agra,Tomb of Itimad-ud-Daulah,place tomb famili emperor shah jahan amaz rest place preserv thing dont like need remov shoe sock dont mind actual ground hot time got blister feet,0,0,1,0,1,0,0,0,0,0.36224999999999996
Agra,Agra Fort,suspect thus place would better known anoth build town impress fort use varieti purpos year spent pleasant minut wander round arriv short open time heat issu,0,0,1,0,1,0,0,0,0,0.89225
Rishikesh,Triveni Ghat,attend mani aarti differ ghat aarti triveni ghat awesom mantra uchharan synchron pandit make mesmer view worth watch feel calm seren like zen,0,1,0,0,1,0,0,0,0,0.8453999999999999
Agra,Wildlife SOS,go eleph rescu centr feed eleph banana mahout patient pleas donat even littl money goe feed eleph,0,0,1,0,0,0,1,0,0,0.5
Agra,Tomb of Itimad-ud-Daulah,went first visit taj mahal refer babi taj knew look like taj marbl mausoleum inspir build taj mahal hidden gem stand alon beauti architectur carv marbl incred wonder look ponder,0,0,0,0,1,0,0,0,0,0.6806
Mussoorie,Bhatta Falls,chill water fall drop water back give oh ultim experi near fall must visit u r gonna luv it,1,0,1,0,0,0,0,0,0,0.3634
Pushkar,Pushkar Lake,ordinari lake take care,1,1,1,0,1,0,0,0,0,0.74695
Mussoorie,Kempty Falls,visit kempti fall last summer friend enjoy lot cold water road mussori kempti fall good condit usual huge traffic jam way book share taxi dehradun start journey around famous templ known prakateshwar mahadev way spent minut continu journey kempti fall reach pm purchas ropeway ticket got fall less minut took bath costum rent spent hour worst thing much crowd end visit kempti fall great experi,1,0,1,0,0,0,0,0,0,0.95845
Pushkar,Brahma Temple,underwhelm say least,0,1,1,0,1,0,0,0,0,0.5
Agra,Agra Fort,unbeliev amount detail thought process went fort way back everyth plan great site,0,0,1,0,1,0,0,0,0,0.81245
Pushkar,Pushkar Lake,religion gypsi style go hand hand must visit ajmer ghat brilliant,0,1,1,0,1,0,0,0,0,0.94035
Rishikesh,Triveni Ghat,aarti river ganga famous ganga holi river worship main north india ganga aarti banara garh ganga haridwar rishkesh wid known grand triveni ghat rishkesh special enjoy see cross ganga laxan jhula suffici space sit devote small light deepak move river look beauti aarti done mahantji sound band instrument echo hour tourist visit rishikesh make point see aarti,0,1,0,0,1,0,0,0,0,0.9550000000000001
Agra,Dayal Bagh,structur built religi faith known radha swami satsang structur built mani year sign complet incomplet stone boulder carv lie templ area,0,1,1,0,1,0,0,0,0,0.71075
Agra,Agra Fort,make sure visit agra fort would definit recommend audio tour take intellig way give extens insight good english plenti see learn least hour need,0,0,1,0,1,0,0,0,0,0.88585
Rishikesh,Triveni Ghat,visit old place aarti great atmospher good energi special whenev puja front ganga,0,1,0,0,1,0,0,0,0,0.9329000000000001
Agra,Tomb of Itimad-ud-Daulah,smaller taj mahal marbl inlay nonetheless quit stun set smaller park river gate mogul garden tomb featur mani paint,0,0,0,0,1,0,0,0,0,0.5
Agra,Agra Fort,well maintain fort hire guid must say worthi without could enjoy histori behind red stone heard audio guid better contain inform spent even visit proper entir day need enjoy light sound show much,0,0,1,0,1,0,0,0,0,0.46699999999999997
Rishikesh,Lakshman Jhula,place worth visit area complain place wheeler allow cross pull meant peopl,0,0,1,0,1,0,0,0,0,0.5386
Agra,Agra Fort,thorough enjoy tour agra fort,0,0,1,0,1,0,0,0,0,0.74695
Mussoorie,Kempty Falls,good place natur shower enjoy boat etc take trolley get need worri forget bring swim costum easili hire here,0,0,1,0,0,0,0,0,0,0.81845
Rishikesh,Kunjapuri Devi Temple,place way far usual hustl rishikesh citi terrif view reach templ soo divin attend aarti watch sunset sit there,0,1,1,0,1,0,0,0,0,0.5129
Rishikesh,Vashishta Gufa,kms away rishikesh step etern place quiet beach clean octogenarian saint kerala live regal miracul stori,0,0,1,0,1,0,0,0,0,0.70095
Agra,Agra Fort,visit agra fort last week red fort delhi like fort structur,0,0,1,0,1,0,0,0,0,0.6806
Agra,Agra Fort,visit agra fort parent high recommend fort full rich histori stun architectur absolut fascin histori lover myself,0,0,1,0,1,0,0,0,0,0.9359999999999999
Pushkar,Pushkar Lake,lake beauti well maintain care peopl act friend offer pray end expect money big group peopl approach give flower put lake come plate flower start prayer,1,1,1,0,1,0,0,0,0,0.93445
Agra,Wildlife SOS,went bear rescu facil outsid agra visit india see someth bit differ work amaz tour educ sad see danc bear treat past endur facil much rais awar communiti improv outcom peopl previous use bear profit,0,0,1,0,0,0,0,0,0,0.6806
Rishikesh,Triveni Ghat,reach littl arti began,0,1,0,0,1,0,0,0,0,0.5129
Agra,Agra Fort,place anoth must visit place agra apart taj mahal light sound show could better main entranc gate kind,0,0,1,0,1,0,0,0,0,0.8714999999999999
Rishikesh,Lakshman Jhula,well say charm short live mad rush peopl cattl scooter tri cross direct narrow bridg hard get feel reson ganga seren far surround expect way along visit place,0,0,1,0,1,0,0,0,0,0.5258
Rishikesh,Ram Jhula,previous laxman jhoola connect rishikesh swargashram swargashram area near km walk end anoth end anoth end famous parmarth nikaten geeta bhawan most peopl visit place yoga n spiritu vicin later govern made ram jhoola make easi access anoth end bridg peopl use big motor boat cross ganga river,0,0,1,0,1,0,0,0,0,0.5
Pushkar,Pushkar Lake,bewar brahmin offer bless friend famili payment expect wonder experi dont mind expect payment,0,1,1,0,1,0,0,0,0,0.8592
Rishikesh,Triveni Ghat,best time visit triveni ghat earli morn sit least minutw feel power divin,0,1,1,0,1,0,0,0,0,0.81845
Rishikesh,Lakshman Jhula,cross holi gang lakshman jhoola uniqu experi feel cold breez watch beauti gang strong mountain numer ghat along gang os realli wonder delight experi mar use jhoola biker wheeler rider declar bike bridg allow walker enhanc experi jhoola road need repair mani pothol along way,0,0,1,0,1,0,0,0,0,0.9220999999999999
Agra,Agra Fort,visit end week holiday seen mani amaz place india must list huge place awesom build hard take coupl hour difficult part go lot pushi seller place felt intimid whole holiday sad,0,0,1,0,1,0,0,0,0,0.58895
Agra,Agra Fort,present day structur built mughal thought fort stood sinc least centuri agra fort origin brick fort known badalgarh held raja badal singh hindu sikarwar rajput king mention first time ad ghaznavid forc captur sikandar lodi first sultan delhi shift agra live fort govern countri agra assum import second capit,0,0,1,0,1,0,0,0,0,0.5
Pushkar,Pushkar Lake,although crowd place visit pushkar locat good view decent look at,1,1,1,0,1,0,0,0,0,0.7202
Pushkar,Brahma Temple,pushkar religi import hindus templ much like other,0,1,1,0,1,0,0,0,0,0.6806
Agra,Mehtab Bagh,mehtab bagh liter mean moon garden situat opposit bank taj mahal classic mughal char,0,0,1,0,1,0,0,0,0,0.5
Rishikesh,Triveni Ghat,triveni ghat rishikesh beauti even ganga aarti feel amaz peac triveni ghat confluenc holi import river gang yamuna saraswathi,0,1,0,0,1,0,0,0,0,0.5
Mussoorie,Kempty Falls,view fall mesmer,1,0,1,0,0,0,0,0,0,0.5
Agra,Soami Bagh,stay rajshre bagh often commut road normal heavi rush colleg around peopl follow guruji come bhajan kirtan visit place spent good time famili,0,0,1,0,1,0,0,0,0,0.7202
Agra,Kalakriti Cultural & Convention Center,housband went see show found amus probabl way ment laugh light dialoug headset foreign understand dialogu found entertain realli worth price,0,0,1,0,1,0,0,0,0,0.88915
Agra,Agra Fort,place amaz outsid red go deeper fort inner build made white marbl well preserv allow hour stroll fort,0,0,1,0,1,0,0,0,0,0.7294
Pushkar,Pushkar Lake,pushkar lake devote hindu mytholog peopl pushkar lake cover ghat even time aarti mind blow,1,1,1,0,1,0,0,0,0,0.67
Agra,Agra Fort,uoon arriv agra fort heap begger make feel emot walk passag enter fort reccomend geta guid get full benefit tour kindda miss lot histori place distract hord monkey jump roam everywher view dust clad taj earali distanc astound histori wonder taj stori place must pleas note charg use video cammera enjoy,0,0,1,0,1,0,0,0,0,0.86345
Mussoorie,Lal Tibba,realli nice vantag point see himalaya mountain rang surround mussoori hill keep mind weather depend order see mountain unfortun visit overcast day weather mountain allow us see mountain rang still nice place visit cappuccino hot chocol realli good nice littl enclosur sit enjoy view might return hope see mountain day drive back insan opinion,0,0,1,0,0,0,0,0,0,0.9769
Agra,Agra Fort,differ taj mahal everi bit interest definit recommend visit ensur use govt guid truli marvel,0,0,1,0,1,0,0,0,0,0.9037
Rishikesh,Triveni Ghat,get pm get good seat miss minut action beauti ceremoni stylish danc afterward,0,0,0,0,1,0,0,0,0,0.6591
Mussoorie,Kempty Falls,decent trekk experi water fall beauti think commerci mani shop restaur around make crowd,1,0,1,0,0,0,0,0,0,0.5
Pushkar,Pushkar Lake,atmospher pushkar delight peopl friend view stun bazaar like aladdin cave restaur particular sixth sens inn seventh heaven joy food amaz staff kind help,0,0,1,0,1,0,0,0,0,0.9856
Agra,Agra Fort,visit taj mahal fort awesom piec work love way built awesom sunset point,0,0,1,0,1,0,0,0,0,0.81845
Rishikesh,Lakshman Jhula,crowd peopl cow monkey local tourist foot bike motorcycl place absolut must visit region,0,0,1,0,1,0,0,0,0,0.5
Agra,Tomb of Itimad-ud-Daulah,call babi taj actual built first place simpli beauti hard imagin amount work requir build place like would realli compar taj mahal scale grandeur attent detail compar worth time see along taj mahal give someth contrast thing make taj special,0,0,0,0,1,0,0,0,0,0.9220999999999999
Agra,Diwan-i-Am Agra Fort,entri gate singh gate see front diwan aam top enter insid go upstair see amaz structur agra fort,0,0,0,0,1,0,0,0,0,0.60115
Rishikesh,Ram Jhula,must visit place u see wheeler cross bridg river,0,0,1,0,1,0,0,0,0,0.5
Rishikesh,Lakshman Jhula,gang himalaya foothil adorn templ ashram budget hotel caf restaur shop seen beauti pedestrian suspens bridg watch fast motorcycl suppos there,0,0,1,0,0,0,0,0,0,0.61315
Pushkar,Brahma Temple,brahma templ reach cross foreign tourist centric main market pushkar templ situat near pushkar lake templ idol hindu god brahma hindu god templ known world brahma templ common hinduism worship brahma,0,1,1,0,1,0,0,0,0,0.83525
Agra,Agra Fort,construct year astonish size outsid wall make impress shah jehan built becam prison though quit comfort one,0,0,1,0,1,0,0,0,0,0.6366
Rishikesh,Ram Jhula,ram jhula engin marvel hang bridg right majest gang rope bridg use peopl walk even wheel ride easi narrow bridg plesant walk fill thrill u walk marvel ram jhula,0,0,1,0,1,0,0,0,0,0.8982
Agra,Tomb of Itimad-ud-Daulah,great stop dont need lot time exterior tomb beauti full detail ground big view river edg ground make sure bring exact chang dont seem chang,0,0,1,0,1,0,0,0,0,0.81845
Agra,Agra Fort,majest fort much older famous red fort delhi fact model delhi fort,0,0,1,0,1,0,0,0,0,0.5
Agra,Agra Fort,beauti fort beauti view corner away taj mahal iva mani time light fog realli affect ambianc visit,0,0,1,0,1,0,0,0,0,0.5
Agra,Agra Fort,enjoy walk around fort speak peopl fort huge amaz,0,0,1,0,1,0,0,0,0,0.83525
Mussoorie,Lal Tibba,beauti view see himalyan rang kedarnath badrinath shop good get cup cake tasti must visit place,0,0,1,0,0,0,0,0,0,0.7202
Agra,Agra Fort,suspect thus place would better known anoth build town impress fort use varieti purpos year spent pleasant minut wander round arriv short open time heat issu,0,0,1,0,1,0,0,0,0,0.89225
Rishikesh,The Beatles Ashram,disappoint build vandalis,0,1,1,0,0,0,0,0,0,0.29905000000000004
Mussoorie,Kempty Falls,suggest place must go go crazi friend avoid famili,0,0,1,0,1,0,0,0,0,0.625
Rishikesh,Lakshman Jhula,jhula join end citi look beauti even light lit up,0,0,1,0,0,0,0,0,0,0.648
Rishikesh,The Beatles Ashram,spent coupl hour wander around beatl ashram love it,0,1,1,0,0,0,0,0,0,0.81845
Mussoorie,Kempty Falls,kempti fall hill view anyon want enjoy waterfal need go ropeway actual fall various facil provid offer swim cloth slipper pool enjoy fall,1,0,1,0,0,0,0,0,0,0.88585
Mussoorie,Camel's Back Road,mountain shape camel hump stretch kulri bazaar librari,1,0,1,0,0,0,0,0,0,0.5
Pushkar,Brahma Temple,bewar beggar local guid start rs end rs,0,0,1,0,1,0,0,0,0,0.5
Rishikesh,Lakshman Jhula,excel view great place experi take photograph side rishikesh took take spectacular photo ganga,0,0,1,0,1,0,0,0,0,0.8982
Rishikesh,Triveni Ghat,lot peopl flock triveni ghat even aarti whole atmospher infus new energi must visit everyon,0,1,0,0,1,0,0,0,0,0.5
Rishikesh,Ram Jhula,lakshman ram jhula simpl rope hang bridg histori could good hear that unawar make trip thru ram jhula paramartha ghat even arati hear excel experi color orthodox far better triveni ghat,0,0,1,0,1,0,0,0,0,0.9158
Mussoorie,Lal Tibba,breathtak view consist entir area fresh air well maintain area lot peac trip area quit thrill too,0,0,1,0,1,0,0,0,0,0.8548
Pushkar,Brahma Temple,place would crowd easi approach idol lord brahma worship visit morn darshan hard took minut time,0,1,1,0,1,0,0,0,0,0.60115
Agra,Sheesh Mahal,amaz work architectur splendid view must visit place heard movi best,0,0,1,0,1,0,0,0,0,0.9200999999999999
Agra,Agra Fort,time get far view taj mahal visit taj,0,0,1,0,1,0,0,0,0,0.5
Rishikesh,Patna Waterfalls,surpris us walk km road camp climb hill wit rare gem rishikesh must place visit anyon plan visit rishikesh futur,0,0,1,0,0,0,0,0,0,0.5
Agra,Jama Masjid (Agra),old masjid fort peopl prayer god good olden place,0,1,1,0,1,0,0,0,0,0.8062
Mussoorie,Camel's Back Road,beauti charm area natur lover make morn walk regular view himalaya silver ice particular place,0,0,1,0,0,0,0,0,0,0.87895
Agra,Dayal Bagh,oldest educ institut agra well known disciplin valu base educ student acquir educ surviv hardship life institut believ shape individu give fuller respons chang condit institut well known regular studi base daili home assign system assign mark given student daili mark ad intern institut excel faculti amaz teacher student relationship found,0,0,1,0,1,0,0,0,0,0.7997000000000001
Rishikesh,Lakshman Jhula,lot caf shop yoga massag lakshman jhula,0,0,1,0,0,0,0,0,0,0.5
Rishikesh,The Beatles Ashram,pay rp see abandon ruin ridicul noth see except graffiti im disappoint,0,0,1,0,0,0,0,0,0,0.06555
Agra,Agra Fort,vast fort imagin wealth india look fort architectur beauti view taj mahal terrac top,0,0,1,0,1,0,0,0,0,0.8062
Agra,Agra Fort,realli great fort see enjoy time get insight peopl built taj mahal see fort hour well worth visit great view taj,0,0,1,0,1,0,0,0,0,0.96855
Agra,Mariam's Tomb,outsid agra worth would recommend visit lack care govern bee seen here,0,0,1,0,1,0,0,0,0,0.8243
Rishikesh,Lakshman Jhula,long walk main road jhula get restless think worth book hostel side jhula reach jhula captiv mammoth strength hold human cattl vehicl wheeler reach saw jhula pack peopl place move took deep breath plung pack mad amidst cacophoni peopl still block way take selfi though seem annoy time blith ignor caus traffic sit back think that beauti jhula commot cacophoni day bliss seen jhula time day love everi time best dawn chang colour sky sun quiet emerg sleep awaken sight captur mind eye lens captur beauti cool breez gang blow hair enjoy without pandemonium around you,0,0,1,0,0,0,0,0,0,0.95765
